cleanlab_row_ID,image,pose,eye,expression,cleanlab_is_label_issue,cleanlab_is_ambiguous,cleanlab_is_outlier,cleanlab_action,cleanlab_suggested_label_original,cleanlab_suggested_label_pred,cleanlab_ambiguous_score,cleanlab_outlier_score,cleanlab_predicted_label_prob,cleanlab_predicted_label,cleanlab_top_labels,cleanlab_top_probs
297,karyadi_right_neutral_sunglasses.png,right,sunglasses,neutral,TRUE,FALSE,FALSE,unresolved,angry,angry,0.990427299,0.662653744,0.281268186,angry,"[""angry"", ""neutral"", ""happy"", ""sad""]","[0.28126818585898583, 0.2682365242235864, 0.23495244804888296, 0.2155428418685448]"
298,karyadi_right_sad_open.png,right,open,sad,FALSE,FALSE,FALSE,,,,0.981073105,0.723533094,0.32119344,sad,"[""sad"", ""angry"", ""happy"", ""neutral""]","[0.3211934402346551, 0.2438348043555714, 0.23620136428407798, 0.19877039112569556]"
299,karyadi_right_sad_sunglasses.png,right,sunglasses,sad,FALSE,FALSE,FALSE,,,,0.992605925,0.653084636,0.275780501,neutral,"[""neutral"", ""sad"", ""angry"", ""happy""]","[0.27578050104617996, 0.2501728875438544, 0.2461287516710794, 0.2279178597388862]"
300,karyadi_straight_angry_open.png,straight,open,angry,FALSE,TRUE,FALSE,unresolved,,,0.997451488,0.672781348,0.292605963,happy,"[""happy"", ""angry"", ""neutral"", ""sad""]","[0.29260596254091764, 0.24348525394974807, 0.233950405559977, 0.22995837794935733]"
301,karyadi_straight_angry_sunglasses.png,straight,sunglasses,angry,FALSE,FALSE,FALSE,,,,0.988268998,0.822753549,0.268921552,angry,"[""angry"", ""sad"", ""neutral"", ""happy""]","[0.2689215522901204, 0.2687540107883648, 0.2329720566810496, 0.2293523802404651]"
302,karyadi_straight_happy_open.png,straight,open,happy,FALSE,FALSE,FALSE,,,,0.992678161,0.714385629,0.363214051,happy,"[""happy"", ""neutral"", ""angry"", ""sad""]","[0.3632140509584065, 0.2200678264501778, 0.2141864192120787, 0.20253170337933693]"
303,karyadi_straight_happy_sunglasses.png,straight,sunglasses,happy,FALSE,FALSE,TRUE,unresolved,,,0.994912716,0.908169389,0.298515886,happy,"[""happy"", ""sad"", ""angry"", ""neutral""]","[0.2985158861644885, 0.2503800051787289, 0.23975502807908008, 0.2113490805777027]"
304,karyadi_straight_neutral_open.png,straight,open,neutral,TRUE,TRUE,FALSE,unresolved,happy,happy,0.9972515,0.702759266,0.334005477,happy,"[""happy"", ""neutral"", ""sad"", ""angry""]","[0.3340054772526004, 0.27931771900571034, 0.19676123916643812, 0.18991556457525113]"
305,karyadi_straight_neutral_sunglasses.png,straight,sunglasses,neutral,TRUE,TRUE,FALSE,unresolved,happy,happy,0.997153313,0.783286989,0.324667968,happy,"[""happy"", ""sad"", ""neutral"", ""angry""]","[0.3246679682534807, 0.23463978735907243, 0.22516003184332725, 0.2155322125441196]"
306,karyadi_straight_sad_open.png,straight,open,sad,FALSE,TRUE,FALSE,unresolved,,,0.994092094,0.705704331,0.259156149,happy,"[""happy"", ""angry"", ""sad"", ""neutral""]","[0.25915614931843434, 0.2566396272497645, 0.2522105102699451, 0.23199371316185607]"
307,karyadi_straight_sad_sunglasses.png,straight,sunglasses,sad,FALSE,FALSE,FALSE,,,,0.993175445,0.787280619,0.281271698,happy,"[""happy"", ""sad"", ""angry"", ""neutral""]","[0.28127169811204616, 0.27453311687587445, 0.23408276753145293, 0.21011241748062648]"
308,karyadi_up_angry_open.png,up,open,angry,TRUE,FALSE,FALSE,unresolved,sad,sad,0.992736417,0.703164816,0.263364225,sad,"[""sad"", ""neutral"", ""angry"", ""happy""]","[0.26336422491576894, 0.24994960924665646, 0.24925831667858653, 0.23742784915898812]"
309,karyadi_up_angry_sunglasses.png,up,sunglasses,angry,FALSE,TRUE,FALSE,unresolved,,,0.995630169,0.664418221,0.263341552,happy,"[""happy"", ""angry"", ""sad"", ""neutral""]","[0.2633415522414934, 0.25255606810985887, 0.2445787418525292, 0.23952363779611868]"
310,karyadi_up_happy_open.png,up,open,happy,FALSE,FALSE,FALSE,,,,0.996363362,0.685483456,0.294276727,happy,"[""happy"", ""angry"", ""sad"", ""neutral""]","[0.29427672730293114, 0.24313949628964338, 0.23980668974594202, 0.2227770866614836]"
311,karyadi_up_happy_sunglasses.png,up,sunglasses,happy,FALSE,FALSE,FALSE,,,,0.995529657,0.666854262,0.30279192,happy,"[""happy"", ""angry"", ""sad"", ""neutral""]","[0.30279192017050754, 0.2515744062260261, 0.22596923845945097, 0.21966443514401537]"
312,karyadi_up_neutral_open.png,up,open,neutral,TRUE,FALSE,FALSE,unresolved,happy,happy,0.991869815,0.728542089,0.347228329,happy,"[""happy"", ""sad"", ""neutral"", ""angry""]","[0.3472283289572124, 0.26593257054399716, 0.2206673544382206, 0.1661717460605699]"
313,karyadi_up_neutral_sunglasses.png,up,sunglasses,neutral,TRUE,FALSE,FALSE,unresolved,sad,sad,0.98842977,0.641146898,0.295636581,sad,"[""sad"", ""happy"", ""angry"", ""neutral""]","[0.29563658124922293, 0.2857299140577053, 0.22719879006709826, 0.1914347146259736]"
314,karyadi_up_sad_open.png,up,open,sad,FALSE,FALSE,FALSE,,,,0.973157619,0.77403307,0.300801236,sad,"[""sad"", ""angry"", ""neutral"", ""happy""]","[0.3008012360690201, 0.28622040949131433, 0.22415320347453743, 0.1888251509651282]"
315,karyadi_up_sad_sunglasses.png,up,sunglasses,sad,FALSE,FALSE,FALSE,,,,0.989551442,0.644871712,0.300135957,sad,"[""sad"", ""happy"", ""angry"", ""neutral""]","[0.3001359565637252, 0.26495068908663055, 0.2267314687505265, 0.20818188559911766]"
316,kawamura_left_angry_open.png,left,open,angry,TRUE,FALSE,FALSE,unresolved,happy,happy,0.978996671,0.336613595,0.354492811,happy,"[""happy"", ""neutral"", ""sad"", ""angry""]","[0.35449281107472236, 0.3156990242374071, 0.23704796551894106, 0.09276019916892961]"
317,kawamura_left_angry_sunglasses.png,left,sunglasses,angry,TRUE,FALSE,FALSE,unresolved,neutral,neutral,0.976385329,0.571003795,0.399735612,neutral,"[""neutral"", ""happy"", ""sad"", ""angry""]","[0.3997356122901761, 0.2800279518120831, 0.18583839998940754, 0.13439803590833332]"
318,kawamura_left_happy_open.png,left,open,happy,FALSE,FALSE,FALSE,,,,0.996727721,0.343737423,0.339823137,happy,"[""happy"", ""neutral"", ""sad"", ""angry""]","[0.3398231373648683, 0.2584581091290411, 0.23059315393128757, 0.17112559957480292]"
319,kawamura_left_happy_sunglasses.png,left,sunglasses,happy,TRUE,FALSE,FALSE,unresolved,neutral,neutral,0.972225551,0.545960844,0.405766631,neutral,"[""neutral"", ""happy"", ""sad"", ""angry""]","[0.4057666314691612, 0.29890853165893794, 0.16380549048895082, 0.13151934638295]"
320,kawamura_left_neutral_open.png,left,open,neutral,FALSE,FALSE,FALSE,,,,0.997491446,0.331631064,0.293287801,neutral,"[""neutral"", ""happy"", ""sad"", ""angry""]","[0.29328780068903093, 0.27108086483049404, 0.251562135313881, 0.18406919916659412]"
321,kawamura_left_neutral_sunglasses.png,left,sunglasses,neutral,FALSE,FALSE,FALSE,,,,0.996348898,0.481791317,0.314064157,neutral,"[""neutral"", ""happy"", ""angry"", ""sad""]","[0.31406415714602764, 0.2621407024569527, 0.21244701194515567, 0.2113481284518641]"
322,kawamura_left_sad_open.png,left,open,sad,FALSE,TRUE,FALSE,unresolved,,,0.995539351,0.341033459,0.288122876,neutral,"[""neutral"", ""sad"", ""happy"", ""angry""]","[0.28812287625285, 0.2679177059992478, 0.2521408560331418, 0.1918185617147605]"
323,kawamura_left_sad_sunglasses.png,left,sunglasses,sad,TRUE,FALSE,FALSE,unresolved,neutral,neutral,0.974778277,0.478556871,0.405025803,neutral,"[""neutral"", ""happy"", ""sad"", ""angry""]","[0.40502580317732007, 0.26469123645982356, 0.19937561397343156, 0.13090734638942472]"
324,kawamura_right_angry_open.png,right,open,angry,TRUE,FALSE,FALSE,unresolved,happy,happy,0.984648973,0.405870438,0.344226961,happy,"[""happy"", ""neutral"", ""sad"", ""angry""]","[0.34422696065599445, 0.28986183089278816, 0.25911834419096086, 0.10679286426025651]"
325,kawamura_right_angry_sunglasses.png,right,sunglasses,angry,TRUE,FALSE,FALSE,unresolved,neutral,neutral,0.989509955,0.538888812,0.332020902,neutral,"[""neutral"", ""happy"", ""sad"", ""angry""]","[0.3320209022302609, 0.3267826813082608, 0.20111021417048222, 0.14008620229099603]"
326,kawamura_right_happy_open.png,right,open,happy,FALSE,FALSE,FALSE,,,,0.995690006,0.36479342,0.350900472,happy,"[""happy"", ""neutral"", ""sad"", ""angry""]","[0.3509004724052021, 0.2391659918279192, 0.22749019170653276, 0.18244334406034596]"
327,kawamura_right_happy_sunglasses.png,right,sunglasses,happy,FALSE,FALSE,FALSE,,,,0.998261503,0.524052501,0.324716158,happy,"[""happy"", ""neutral"", ""angry"", ""sad""]","[0.32471615784704455, 0.2489311306748082, 0.21990149184911092, 0.20645121962903645]"
328,kawamura_right_neutral_open.png,right,open,neutral,FALSE,TRUE,FALSE,unresolved,,,0.999180357,0.375695467,0.288101842,happy,"[""happy"", ""neutral"", ""sad"", ""angry""]","[0.2881018424518372, 0.2703121060284633, 0.24938176935340578, 0.1922042821662937]"
329,kawamura_right_neutral_sunglasses.png,right,sunglasses,neutral,FALSE,FALSE,FALSE,,,,0.997917061,0.564291596,0.291716896,neutral,"[""neutral"", ""happy"", ""sad"", ""angry""]","[0.29171689595091393, 0.26144802471926887, 0.22671132022247542, 0.22012375910734192]"
330,kawamura_right_sad_open.png,right,open,sad,FALSE,TRUE,FALSE,unresolved,,,0.999247116,0.366670132,0.286493188,happy,"[""happy"", ""neutral"", ""sad"", ""angry""]","[0.2864931880677108, 0.2751765398814005, 0.245926058639397, 0.19240421341149164]"
331,kawamura_right_sad_sunglasses.png,right,sunglasses,sad,TRUE,FALSE,FALSE,unresolved,neutral,neutral,0.979171287,0.523417771,0.391962316,neutral,"[""neutral"", ""happy"", ""sad"", ""angry""]","[0.39196231563092354, 0.2761075753834481, 0.1939074461403138, 0.1380226628453145]"
332,kawamura_straight_angry_open.png,straight,open,angry,TRUE,FALSE,FALSE,unresolved,happy,happy,0.971286826,0.503180265,0.381005926,happy,"[""happy"", ""sad"", ""neutral"", ""angry""]","[0.38100592642710335, 0.30653153717251586, 0.20752098388592122, 0.10494155251445952]"
333,kawamura_straight_angry_sunglasses.png,straight,sunglasses,angry,FALSE,FALSE,FALSE,,,,0.976931696,0.86661154,0.290006754,angry,"[""angry"", ""sad"", ""neutral"", ""happy""]","[0.2900067541203864, 0.2878455703277946, 0.2218094099082065, 0.20033826564361254]"
334,kawamura_straight_happy_open.png,straight,open,happy,FALSE,FALSE,FALSE,,,,0.995282836,0.442431629,0.347511558,happy,"[""happy"", ""sad"", ""neutral"", ""angry""]","[0.3475115575265709, 0.23792553537570982, 0.22832376677263308, 0.18623914032508612]"
335,kawamura_straight_happy_sunglasses.png,straight,sunglasses,happy,FALSE,FALSE,FALSE,,,,0.998096272,0.678547144,0.266474406,happy,"[""happy"", ""neutral"", ""sad"", ""angry""]","[0.2664744059688623, 0.261800139722948, 0.23634871523252587, 0.2353767390756639]"
336,kawamura_straight_neutral_open.png,straight,open,neutral,TRUE,FALSE,FALSE,unresolved,sad,sad,0.965569581,0.561132789,0.370567621,sad,"[""sad"", ""neutral"", ""happy"", ""angry""]","[0.37056762093388707, 0.2896144643393357, 0.22651300358111867, 0.11330491114565856]"
337,kawamura_straight_neutral_sunglasses.png,straight,sunglasses,neutral,FALSE,FALSE,FALSE,,,,0.985182741,0.722480536,0.30165061,neutral,"[""neutral"", ""sad"", ""angry"", ""happy""]","[0.3016506104543939, 0.26216039828948234, 0.23872526732464316, 0.19746372393148057]"
338,kawamura_straight_sad_open.png,straight,open,sad,FALSE,FALSE,FALSE,,,,0.970898965,0.580305219,0.343287843,sad,"[""sad"", ""neutral"", ""angry"", ""happy""]","[0.34328784269460744, 0.244659433683844, 0.23009770399119667, 0.18195501963035204]"
339,kawamura_straight_sad_sunglasses.png,straight,sunglasses,sad,FALSE,FALSE,FALSE,,,,0.987219907,0.76095736,0.278906582,sad,"[""sad"", ""neutral"", ""angry"", ""happy""]","[0.2789065819439816, 0.2716091118297104, 0.24130308320342203, 0.20818122302288583]"
340,kawamura_up_angry_open.png,up,open,angry,TRUE,FALSE,FALSE,unresolved,sad,sad,0.939882454,0.744756103,0.449063833,sad,"[""sad"", ""happy"", ""neutral"", ""angry""]","[0.4490638331098185, 0.21761365577939412, 0.21367985673986198, 0.11964265437092533]"
341,kawamura_up_angry_sunglasses.png,up,sunglasses,angry,TRUE,FALSE,FALSE,unresolved,sad,sad,0.957845844,0.702672958,0.407501204,sad,"[""sad"", ""neutral"", ""happy"", ""angry""]","[0.4075012038985918, 0.21525600382534402, 0.20442640689054736, 0.17281638538551683]"
342,kawamura_up_happy_sunglasses.png,up,sunglasses,happy,TRUE,FALSE,FALSE,unresolved,sad,sad,0.964739985,0.670425177,0.391396159,sad,"[""sad"", ""happy"", ""neutral"", ""angry""]","[0.3913961588814497, 0.22055164556096887, 0.20340232284194582, 0.1846498727156356]"
343,kawamura_up_neutral_open.png,up,open,neutral,FALSE,FALSE,FALSE,,,,0.986196148,0.728147805,0.288931536,neutral,"[""neutral"", ""sad"", ""angry"", ""happy""]","[0.2889315363795454, 0.2833551896446381, 0.22405549240030845, 0.20365778157550823]"
344,kawamura_up_neutral_sunglasses.png,up,sunglasses,neutral,TRUE,FALSE,FALSE,unresolved,sad,sad,0.963973537,0.678470612,0.380907682,sad,"[""sad"", ""angry"", ""neutral"", ""happy""]","[0.38090768166053574, 0.21129694692911039, 0.21072025522976717, 0.19707511618058673]"
345,kawamura_up_sad_open.png,up,open,sad,FALSE,FALSE,FALSE,,,,0.982423387,0.708035171,0.308333174,sad,"[""sad"", ""neutral"", ""angry"", ""happy""]","[0.3083331740340054, 0.27425221598489824, 0.21870488412226366, 0.19870972585883262]"
346,kawamura_up_sad_sunglasses.png,up,sunglasses,sad,FALSE,FALSE,FALSE,,,,0.976245369,0.712205768,0.298956249,sad,"[""sad"", ""neutral"", ""angry"", ""happy""]","[0.2989562493249798, 0.26336366149524226, 0.25781216998110346, 0.17986791919867448]"
347,kk49_left_angry_open.png,left,open,angry,TRUE,FALSE,FALSE,unresolved,neutral,neutral,0.973413642,0.5648278,0.403107644,neutral,"[""neutral"", ""happy"", ""angry"", ""sad""]","[0.40310764375752656, 0.23635485552046995, 0.20792934411497496, 0.15260815660702842]"
348,kk49_left_angry_sunglasses.png,left,sunglasses,angry,FALSE,FALSE,FALSE,,,,0.963649045,0.67830348,0.342083029,angry,"[""angry"", ""sad"", ""neutral"", ""happy""]","[0.3420830291313276, 0.26197486469527204, 0.21390747485745093, 0.18203463131594935]"
349,kk49_left_happy_open.png,left,open,happy,FALSE,FALSE,FALSE,,,,0.998055126,0.53516686,0.301342002,happy,"[""happy"", ""neutral"", ""angry"", ""sad""]","[0.30134200233556857, 0.2954528583764281, 0.20938403904556865, 0.1938211002424348]"
350,kk49_left_happy_sunglasses.png,left,sunglasses,happy,TRUE,FALSE,FALSE,unresolved,neutral,neutral,0.942666724,0.446596265,0.481710545,neutral,"[""neutral"", ""happy"", ""angry"", ""sad""]","[0.4817105448679542, 0.2208302958370888, 0.1670331496911749, 0.13042600960378214]"
351,kk49_left_neutral_open.png,left,open,neutral,FALSE,FALSE,FALSE,,,,0.986463453,0.456193745,0.355347441,neutral,"[""neutral"", ""happy"", ""angry"", ""sad""]","[0.3553474406929042, 0.22550630777624123, 0.21622725722081754, 0.20291899431003707]"
352,kk49_left_neutral_sunglasses.png,left,sunglasses,neutral,FALSE,FALSE,FALSE,,,,0.991391789,0.409810424,0.313158321,neutral,"[""neutral"", ""angry"", ""happy"", ""sad""]","[0.3131583211610315, 0.23743089554644692, 0.22554009830551536, 0.2238706849870063]"
353,kk49_left_sad_open.png,left,open,sad,FALSE,FALSE,FALSE,,,,0.9809357,0.480045259,0.286858682,neutral,"[""neutral"", ""angry"", ""sad"", ""happy""]","[0.28685868184392466, 0.26894326298116916, 0.2568753497595428, 0.1873227054153634]"
354,kk49_left_sad_sunglasses.png,left,sunglasses,sad,TRUE,FALSE,FALSE,unresolved,neutral,neutral,0.929867862,0.416971624,0.50643922,neutral,"[""neutral"", ""happy"", ""angry"", ""sad""]","[0.5064392197098625, 0.20101252363029912, 0.16006264235804663, 0.13248561430179176]"
355,kk49_right_angry_open.png,right,open,angry,TRUE,FALSE,FALSE,unresolved,neutral,neutral,0.971321434,0.549631238,0.382942714,neutral,"[""neutral"", ""angry"", ""sad"", ""happy""]","[0.38294271383724443, 0.23717481886028208, 0.19404675603775445, 0.18583571126471896]"
356,kk49_right_angry_sunglasses.png,right,sunglasses,angry,FALSE,FALSE,FALSE,,,,0.987597967,0.479284525,0.276107943,angry,"[""angry"", ""neutral"", ""sad"", ""happy""]","[0.27610794294413626, 0.2701349019719045, 0.23933918286295772, 0.2144179722210016]"
357,kk49_right_happy_open.png,right,open,happy,TRUE,FALSE,FALSE,unresolved,neutral,neutral,0.967487304,0.487937033,0.423192579,neutral,"[""neutral"", ""happy"", ""angry"", ""sad""]","[0.42319257877328287, 0.25621984208978243, 0.1816744984326586, 0.13891308070427616]"
358,kk49_right_happy_sunglasses.png,right,sunglasses,happy,TRUE,FALSE,FALSE,unresolved,neutral,neutral,0.959007952,0.447672606,0.446751742,neutral,"[""neutral"", ""happy"", ""angry"", ""sad""]","[0.4467517421155144, 0.22381281571630002, 0.17910568055243706, 0.15032976161574862]"
359,kk49_right_neutral_open.png,right,open,neutral,FALSE,FALSE,FALSE,,,,0.980049909,0.489091277,0.33225158,neutral,"[""neutral"", ""angry"", ""sad"", ""happy""]","[0.3322515798389425, 0.2524963258905267, 0.22730947931367806, 0.1879426149568528]"
360,kk49_right_neutral_sunglasses.png,right,sunglasses,neutral,FALSE,FALSE,FALSE,,,,0.988202159,0.498911858,0.311224265,neutral,"[""neutral"", ""angry"", ""sad"", ""happy""]","[0.31122426470277254, 0.24501334256655266, 0.23326185465965393, 0.21050053807102095]"
361,kk49_right_sad_open.png,right,open,sad,TRUE,FALSE,FALSE,unresolved,neutral,neutral,0.953404491,0.483997047,0.446250304,neutral,"[""neutral"", ""angry"", ""sad"", ""happy""]","[0.446250303647188, 0.19435045084619929, 0.18060446603254382, 0.17879477947406888]"
362,kk49_right_sad_sunglasses.png,right,sunglasses,sad,TRUE,FALSE,FALSE,unresolved,neutral,neutral,0.940909648,0.480020821,0.484824992,neutral,"[""neutral"", ""happy"", ""angry"", ""sad""]","[0.48482499189255857, 0.2043514545310303, 0.16960669490889196, 0.1412168586675192]"
363,kk49_straight_angry_open.png,straight,open,angry,TRUE,FALSE,FALSE,unresolved,neutral,neutral,0.973691141,0.808950067,0.412300482,neutral,"[""neutral"", ""happy"", ""angry"", ""sad""]","[0.4123004824786207, 0.25043750762195105, 0.17134830441482252, 0.1659137054846058]"
364,kk49_straight_angry_sunglasses.png,straight,sunglasses,angry,TRUE,FALSE,TRUE,unresolved,neutral,neutral,0.971951855,0.929465473,0.325206837,neutral,"[""neutral"", ""sad"", ""angry"", ""happy""]","[0.3252068373917061, 0.26923601618197557, 0.2424267234400407, 0.16313042298627753]"
365,kk49_straight_happy_open.png,straight,open,happy,TRUE,FALSE,FALSE,unresolved,neutral,neutral,0.929887941,0.705793202,0.504957673,neutral,"[""neutral"", ""happy"", ""angry"", ""sad""]","[0.5049576729459232, 0.2487417289641304, 0.13158560442619363, 0.11471499366375269]"
366,kk49_straight_happy_sunglasses.png,straight,sunglasses,happy,TRUE,FALSE,FALSE,unresolved,neutral,neutral,0.956337409,0.74149245,0.45125777,neutral,"[""neutral"", ""happy"", ""sad"", ""angry""]","[0.45125777014710183, 0.2012943562915873, 0.17500565365104534, 0.1724422199102656]"
367,kk49_straight_neutral_open.png,straight,open,neutral,FALSE,FALSE,FALSE,,,,0.957207255,0.766063333,0.345788611,neutral,"[""neutral"", ""sad"", ""angry"", ""happy""]","[0.3457886112324195, 0.2695142406667211, 0.2493909013317469, 0.13530624676911268]"
368,kk49_straight_neutral_sunglasses.png,straight,sunglasses,neutral,FALSE,FALSE,FALSE,,,,0.978127169,0.773812592,0.331094482,neutral,"[""neutral"", ""sad"", ""angry"", ""happy""]","[0.3310944823519053, 0.26420823439644137, 0.224944927017101, 0.17975235623455238]"
369,kk49_straight_sad_open.png,straight,open,sad,FALSE,FALSE,TRUE,unresolved,,,0.955601934,0.95369792,0.33810521,sad,"[""sad"", ""angry"", ""neutral"", ""happy""]","[0.3381052101739511, 0.2645315996576542, 0.25372818326565416, 0.14363500690274045]"
370,kk49_straight_sad_sunglasses.png,straight,sunglasses,sad,FALSE,FALSE,FALSE,,,,0.961478943,0.751468301,0.299890982,sad,"[""sad"", ""neutral"", ""angry"", ""happy""]","[0.2998909816723386, 0.2807285641174519, 0.2741491600543599, 0.14523129415584954]"
371,kk49_up_angry_open.png,up,open,angry,TRUE,FALSE,FALSE,unresolved,sad,sad,0.979351224,0.7010535,0.30121058,sad,"[""sad"", ""neutral"", ""angry"", ""happy""]","[0.30121058033842846, 0.2864978476807419, 0.22687317145790764, 0.18541840052292205]"
372,kk49_up_angry_sunglasses.png,up,sunglasses,angry,FALSE,TRUE,FALSE,unresolved,,,0.997942392,0.755780697,0.294312149,happy,"[""happy"", ""neutral"", ""angry"", ""sad""]","[0.29431214874617406, 0.2485588213606533, 0.24525292861760545, 0.2118761012755672]"
373,kk49_up_happy_open.png,up,open,happy,TRUE,FALSE,FALSE,unresolved,neutral,neutral,0.986555791,0.676612496,0.329392483,neutral,"[""neutral"", ""sad"", ""happy"", ""angry""]","[0.32939248334805477, 0.2685882568503829, 0.21435903771327128, 0.18766022208829092]"
374,kk49_up_happy_sunglasses.png,up,sunglasses,happy,TRUE,FALSE,FALSE,unresolved,neutral,neutral,0.980741723,0.708235383,0.378778815,neutral,"[""neutral"", ""happy"", ""angry"", ""sad""]","[0.37877881460734397, 0.22081600881160962, 0.21081926945414045, 0.189585907126906]"
375,kk49_up_neutral_open.png,up,open,neutral,FALSE,FALSE,FALSE,,,,0.983022092,0.67932725,0.310052739,neutral,"[""neutral"", ""sad"", ""angry"", ""happy""]","[0.31005273914951054, 0.2722567737832257, 0.22572512210706433, 0.19196536496019945]"
376,kk49_up_neutral_sunglasses.png,up,sunglasses,neutral,FALSE,FALSE,FALSE,,,,0.977517162,0.699195623,0.290613402,neutral,"[""neutral"", ""angry"", ""sad"", ""happy""]","[0.2906134017557902, 0.26944623875417884, 0.2623029072692457, 0.1776374522207853]"
377,kk49_up_sad_open.png,up,open,sad,TRUE,FALSE,FALSE,unresolved,neutral,neutral,0.965073136,0.694983423,0.385797775,neutral,"[""neutral"", ""sad"", ""angry"", ""happy""]","[0.3857977750753414, 0.268359509757198, 0.17614340375402876, 0.16969931141343175]"
378,kk49_up_sad_sunglasses.png,up,sunglasses,sad,TRUE,FALSE,FALSE,unresolved,neutral,neutral,0.960546256,0.667445302,0.42584993,neutral,"[""neutral"", ""sad"", ""angry"", ""happy""]","[0.42584992965172735, 0.2111606881709993, 0.1845307469330735, 0.17845863524419972]"
379,megak_left_angry_open.png,left,open,angry,TRUE,FALSE,FALSE,unresolved,neutral,neutral,0.949322391,0.538235664,0.471922898,neutral,"[""neutral"", ""happy"", ""sad"", ""angry""]","[0.47192289796865755, 0.239498401348599, 0.14966846039884185, 0.1389102402839016]"
380,megak_left_angry_sunglasses.png,left,sunglasses,angry,TRUE,FALSE,FALSE,unresolved,neutral,neutral,0.95286435,0.474879146,0.462758876,neutral,"[""neutral"", ""happy"", ""angry"", ""sad""]","[0.46275887648565944, 0.2231732319515796, 0.16485598099085108, 0.14921191057190986]"
381,megak_left_happy_open.png,left,open,happy,TRUE,FALSE,FALSE,unresolved,neutral,neutral,0.956817468,0.495977521,0.440208283,neutral,"[""neutral"", ""happy"", ""sad"", ""angry""]","[0.4402082831308606, 0.3005662679884721, 0.13781148789783623, 0.12141396098283114]"
382,megak_left_happy_sunglasses.png,left,sunglasses,happy,TRUE,FALSE,FALSE,unresolved,neutral,neutral,0.953151341,0.484282315,0.459013752,neutral,"[""neutral"", ""happy"", ""angry"", ""sad""]","[0.4590137517785529, 0.26392608515456784, 0.143606139985247, 0.1334540230816322]"
383,megak_left_neutral_open.png,left,open,neutral,FALSE,FALSE,FALSE,,,,0.986988633,0.490889609,0.342290128,neutral,"[""neutral"", ""angry"", ""happy"", ""sad""]","[0.34229012848140195, 0.22673891610088118, 0.21702850814486482, 0.21394244727285205]"
384,megak_left_neutral_sunglasses.png,left,sunglasses,neutral,FALSE,FALSE,FALSE,,,,0.986469853,0.421976328,0.337369898,neutral,"[""neutral"", ""angry"", ""sad"", ""happy""]","[0.33736989829315633, 0.22804710161466676, 0.2239773173606994, 0.21060568273147745]"
385,megak_left_sad_open.png,left,open,sad,TRUE,FALSE,FALSE,unresolved,neutral,neutral,0.971027852,0.522751093,0.40393683,neutral,"[""neutral"", ""sad"", ""happy"", ""angry""]","[0.4039368303141425, 0.23032468314844454, 0.20203546022734287, 0.1637030263100701]"
386,megak_left_sad_sunglasses.png,left,sunglasses,sad,TRUE,FALSE,FALSE,unresolved,neutral,neutral,0.95606467,0.491791666,0.443707703,neutral,"[""neutral"", ""sad"", ""happy"", ""angry""]","[0.4437077030302071, 0.1962248547481484, 0.18362094983325417, 0.17644649238839036]"
387,megak_right_angry_open.png,right,open,angry,TRUE,FALSE,FALSE,unresolved,neutral,neutral,0.981221054,0.580199242,0.388419876,neutral,"[""neutral"", ""happy"", ""angry"", ""sad""]","[0.3884198760452654, 0.2690666105001794, 0.17189969335831842, 0.17061382009623685]"
388,megak_right_angry_sunglasses.png,right,sunglasses,angry,TRUE,FALSE,FALSE,unresolved,neutral,neutral,0.947763948,0.491995335,0.463435658,neutral,"[""neutral"", ""happy"", ""sad"", ""angry""]","[0.4634356582668508, 0.17988466336442485, 0.1797546207348583, 0.17692505763386612]"
389,megak_right_happy_open.png,right,open,happy,TRUE,FALSE,FALSE,unresolved,neutral,neutral,0.952649386,0.518571615,0.453593865,neutral,"[""neutral"", ""happy"", ""sad"", ""angry""]","[0.45359386505625227, 0.2885195952204406, 0.1386771155542348, 0.11920942416907233]"
390,megak_right_happy_sunglasses.png,right,sunglasses,happy,TRUE,FALSE,FALSE,unresolved,neutral,neutral,0.972546809,0.48121196,0.412137131,neutral,"[""neutral"", ""happy"", ""angry"", ""sad""]","[0.41213713135665175, 0.22260003839671663, 0.18353267007031157, 0.18173016017632004]"
391,megak_right_neutral_open.png,right,open,neutral,FALSE,FALSE,FALSE,,,,0.985031769,0.488589644,0.355053304,neutral,"[""neutral"", ""angry"", ""happy"", ""sad""]","[0.35505330426105575, 0.21788828825861994, 0.21552248120057638, 0.211535926279748]"
392,megak_right_neutral_sunglasses.png,right,sunglasses,neutral,FALSE,FALSE,FALSE,,,,0.973129194,0.566297412,0.315823784,neutral,"[""neutral"", ""sad"", ""angry"", ""happy""]","[0.31582378361496377, 0.2621641499114117, 0.2564899270997707, 0.16552213937385396]"
393,megak_right_sad_open.png,right,open,sad,FALSE,FALSE,FALSE,,,,0.974948788,0.638001561,0.280882511,neutral,"[""neutral"", ""sad"", ""angry"", ""happy""]","[0.280882511480001, 0.27980698760156386, 0.26702830480774087, 0.1722821961106944]"
394,megak_right_sad_sunglasses.png,right,sunglasses,sad,TRUE,FALSE,FALSE,unresolved,neutral,neutral,0.949274798,0.532192469,0.438273666,neutral,"[""neutral"", ""sad"", ""angry"", ""happy""]","[0.43827366560719416, 0.2364310347912549, 0.16695167370838715, 0.1583436258931639]"
